gid	gname	chr	start	end	logCPM	logFC.AG.TC	PV.AG.TC	FDR.AG.TC
TRINITY_DN8594_c0_g3_i2	NA	NA	NA	NA	10.4090560040267	-4.10340059466528	0.000393174446634723	0.00749160587295092
TRINITY_DN4891_c0_g1_i3	NA	NA	NA	NA	2.65743735126179	-3.99620015055258	0.000779250178574057	0.0109241235944228
TRINITY_DN6942_c0_g1_i1	NA	NA	NA	NA	9.52518041547437	-4.08083819235106	0.000418050851695115	0.00770872013825005
TRINITY_DN13803_c0_g1_i1	NA	NA	NA	NA	0.780691311760408	3.57418735236392	0.00475917107034668	0.0391544690057519
TRINITY_DN1945_c0_g1_i1	NA	NA	NA	NA	3.43233657950904	-3.09289411750446	0.00580101794873294	0.0447852794029045
TRINITY_DN3431_c0_g2_i1	NA	NA	NA	NA	1.34995200521099	-9.55344416593847	1.39196566126511e-06	7.90989388301439e-05
TRINITY_DN2869_c0_g1_i1	NA	NA	NA	NA	0.770406448953697	8.85103098844475	1.8199014981758e-05	0.000644085489871936
TRINITY_DN561_c0_g3_i1	NA	NA	NA	NA	3.04591026407061	-8.20615073238493	1.5538235633282e-07	1.4855584238398e-05
TRINITY_DN6081_c1_g1_i2	NA	NA	NA	NA	6.22294811399654	-3.9770183835405	0.000567340333531061	0.00904907238576924
TRINITY_DN1980_c0_g1_i1	NA	NA	NA	NA	4.66599576210511	-3.1461846078521	0.00476323742193431	0.0391719480279987
TRINITY_DN8109_c2_g1_i1	NA	NA	NA	NA	4.94948924669916	-3.71705622591544	0.0011546339879442	0.0142027020968283
TRINITY_DN20953_c0_g1_i1	NA	NA	NA	NA	9.9242508704782	3.43776203876223	0.00219250875170014	0.0222683687307239
TRINITY_DN1827_c0_g1_i1	NA	NA	NA	NA	3.36585103008368	-3.69395388139501	0.00139958548813231	0.0163062853577889
TRINITY_DN7120_c0_g1_i2	NA	NA	NA	NA	3.32078603661816	-4.12106328318483	0.000499173462783246	0.00844075965190815
TRINITY_DN4735_c0_g1_i1	NA	NA	NA	NA	7.94606107676195	-3.91507054706037	0.000650124303839969	0.00983867785548664
TRINITY_DN378_c0_g2_i1	NA	NA	NA	NA	4.68562128620875	-3.94282197913934	0.000662223510508934	0.00990162116544291
TRINITY_DN19590_c0_g1_i1	NA	NA	NA	NA	2.65497885679099	3.77454331198733	0.00140001418924753	0.0163062853577889
TRINITY_DN9632_c0_g1_i1	NA	NA	NA	NA	3.29658125168616	3.1003132700332	0.00591109132520376	0.0452075249738971
TRINITY_DN8437_c0_g1_i7	NA	NA	NA	NA	3.72898834580929	4.54990136481518	0.00017017287850558	0.00406260056579061
TRINITY_DN4720_c0_g1_i1	NA	NA	NA	NA	0.703157375982699	-3.52870001629107	0.00454060166773732	0.0377099865966508
TRINITY_DN1193_c0_g1_i1	NA	NA	NA	NA	7.05535656483856	-4.10598180561116	0.000398543038608545	0.00751383992322446
TRINITY_DN8549_c2_g2_i1	NA	NA	NA	NA	6.87963624295132	-3.51366377067171	0.00183610402955674	0.0196810449459342
TRINITY_DN8048_c0_g7_i1	NA	NA	NA	NA	1.71406559801101	-3.93514608152868	0.00122496748468427	0.0147971671069077
TRINITY_DN1183_c0_g2_i1	NA	NA	NA	NA	0.839316833124143	-9.02754213295251	5.80226256198103e-06	0.000251718371317942
TRINITY_DN4642_c0_g1_i1	NA	NA	NA	NA	6.57685082302636	-3.80590017337736	0.00087618085710269	0.0117938048901118
TRINITY_DN5072_c0_g1_i1	NA	NA	NA	NA	3.9361442088265	12.1400697519015	2.1738929563171e-09	6.35564385620069e-07
TRINITY_DN8050_c0_g1_i8	NA	NA	NA	NA	5.18852173126986	-3.56298832477742	0.00168261558779194	0.018558449563984
TRINITY_DN7091_c0_g1_i2	NA	NA	NA	NA	4.4908513334951	-4.23974611882222	0.00031562910781876	0.00658783566800087
TRINITY_DN948_c0_g1_i1	NA	NA	NA	NA	6.5935547387466	-3.46663506793842	0.00207355376361486	0.0213853783606352
TRINITY_DN8530_c1_g10_i1	NA	NA	NA	NA	5.35024364791659	-13.572702916103	1.78783718688624e-11	3.5989543467855e-08
TRINITY_DN6751_c0_g1_i6	NA	NA	NA	NA	5.59794978015645	-3.3098418861241	0.00311409256600553	0.0285418397701179
TRINITY_DN6660_c0_g1_i1	NA	NA	NA	NA	9.10100203603281	-3.97478669289094	0.000553010564244637	0.0089390081029704
TRINITY_DN7725_c0_g1_i3	NA	NA	NA	NA	6.36306241267354	3.58973417948932	0.00153329631648342	0.0174162086669032
TRINITY_DN1088_c0_g1_i1	NA	NA	NA	NA	2.59656098547721	-4.03594563002601	0.000721817868512415	0.0104157595575829
TRINITY_DN4377_c0_g1_i1	NA	NA	NA	NA	2.02364699430449	-3.10456501108208	0.00682904443132019	0.0496657455333083
TRINITY_DN4417_c0_g1_i1	NA	NA	NA	NA	5.16356424459154	-3.2966688918961	0.00325369602037167	0.0294203540201513
TRINITY_DN8888_c0_g1_i1	NA	NA	NA	NA	6.47384847437828	-3.21831331996778	0.00384054438599662	0.0332403167811557
TRINITY_DN2854_c0_g1_i1	NA	NA	NA	NA	3.96219459948955	-3.36786649134483	0.00290102342840953	0.0271565408915571
TRINITY_DN7552_c0_g1_i2	NA	NA	NA	NA	6.23068744663853	-3.77964316562333	0.000943557601120077	0.0123841167777458
TRINITY_DN3596_c0_g1_i4	NA	NA	NA	NA	3.99909201001962	3.40628674964356	0.00268943574087164	0.0256398805295858
TRINITY_DN8440_c0_g1_i1	NA	NA	NA	NA	1.94799651829396	-5.61221915377554	3.53037209275445e-05	0.00109063087637267
TRINITY_DN7312_c0_g1_i6	NA	NA	NA	NA	4.06325984701967	-5.27869386881417	2.40624077903333e-05	0.000803398836718091
TRINITY_DN8542_c1_g1_i1	NA	NA	NA	NA	10.9382731727979	-3.99938978821014	0.000516615289856831	0.00857793162914259
TRINITY_DN8275_c0_g1_i3	NA	NA	NA	NA	4.42518243725608	-3.05492491538808	0.00597528581744688	0.0455725674084522
TRINITY_DN13103_c0_g1_i1	NA	NA	NA	NA	2.63405240026455	-3.69142122848117	0.00159645809271447	0.0179044142830713
TRINITY_DN19147_c0_g2_i1	NA	NA	NA	NA	4.21155660635239	4.39738725540057	0.00022652161310364	0.00517540628669253
TRINITY_DN8225_c0_g1_i1	NA	NA	NA	NA	6.47356100590861	-3.0741230688649	0.00544894054310022	0.0430221047264034
TRINITY_DN6261_c0_g2_i1	NA	NA	NA	NA	4.21193811615234	-3.97767986826446	0.000630347395824891	0.0096410782005243
TRINITY_DN2403_c0_g1_i1	NA	NA	NA	NA	3.59093124753995	-3.93591423798437	0.000752024591089447	0.0106910444510553
TRINITY_DN8265_c2_g1_i1	NA	NA	NA	NA	2.6522177697678	-10.8708230368027	3.60602086465068e-08	4.88216502702001e-06
TRINITY_DN3412_c0_g4_i2	NA	NA	NA	NA	3.67882986966277	3.94105083409114	0.000762862918606322	0.0108070461074757
TRINITY_DN4859_c0_g1_i1	NA	NA	NA	NA	5.5671583709308	-3.58250863745354	0.00158242937435523	0.0178162717201444
TRINITY_DN7371_c0_g1_i1	NA	NA	NA	NA	2.1309641675912	-3.76942538316038	0.00151814674884165	0.017312365384049
TRINITY_DN1616_c0_g1_i1	NA	NA	NA	NA	1.1519591054067	3.38589264468877	0.00550724201586426	0.0432573858889162
TRINITY_DN4978_c0_g1_i4	NA	NA	NA	NA	3.55648903500557	-3.70617548715609	0.00132587849281779	0.0156049864851886
TRINITY_DN8987_c0_g2_i1	NA	NA	NA	NA	0.0786421384004497	8.08539819558931	0.000126878945019927	0.00317165917953777
TRINITY_DN7793_c0_g1_i1	NA	NA	NA	NA	3.85741244020482	-12.0791033563861	1.20865785336282e-09	4.23888916285635e-07
TRINITY_DN202_c0_g1_i1	NA	NA	NA	NA	3.02645952621742	-3.22021252005391	0.00449340347640509	0.0374258581046738
TRINITY_DN1363_c0_g2_i1	NA	NA	NA	NA	3.94356949108157	-4.03308598747408	0.000564632548266753	0.0090327774751667
TRINITY_DN6980_c0_g1_i1	NA	NA	NA	NA	4.34961064082434	-4.09042950633581	0.000467930547173243	0.00815830572090589
TRINITY_DN4890_c0_g1_i1	NA	NA	NA	NA	1.17397261293312	-9.37312789761834	2.27718013429031e-06	0.000117788602177022
TRINITY_DN7043_c0_g1_i1	NA	NA	NA	NA	0.228612609933189	-3.75619283784943	0.00411973125059967	0.0350552646851328
TRINITY_DN4526_c0_g1_i1	NA	NA	NA	NA	4.36219465746541	3.1440339366186	0.0049085564007703	0.0399759016038511
TRINITY_DN5333_c0_g2_i1	NA	NA	NA	NA	2.36771911056233	-3.68345864132856	0.00172880564471704	0.0188616529317884
TRINITY_DN7671_c0_g2_i1	NA	NA	NA	NA	8.76740386126049	-4.06690625269365	0.000434864667840347	0.00790723473640154
TRINITY_DN21995_c0_g1_i1	NA	NA	NA	NA	4.76144195602898	-3.75927148855761	0.00104852967412145	0.0132549385150656
TRINITY_DN7364_c0_g1_i1	NA	NA	NA	NA	1.87797961368853	-3.49182537522142	0.00302838648969438	0.0279467706571842
TRINITY_DN20230_c0_g1_i1	NA	NA	NA	NA	1.9646784879744	4.29781544318954	0.000583044507478736	0.00918887253856917
TRINITY_DN8380_c0_g3_i2	NA	NA	NA	NA	1.45756358904568	-3.30699543409668	0.0051208406110633	0.0413153070546019
TRINITY_DN8420_c0_g11_i1	NA	NA	NA	NA	4.15424900451371	-3.44374617840624	0.00238108265001121	0.0235343362560883
TRINITY_DN8284_c0_g1_i3	NA	NA	NA	NA	1.3332770957596	-9.53639350954418	1.4584443594179e-06	8.24123195029053e-05
TRINITY_DN5591_c0_g2_i1	NA	NA	NA	NA	0.614902269352747	8.6814964680478	2.8240244886389e-05	0.000905708203645667
TRINITY_DN4166_c0_g1_i1	NA	NA	NA	NA	6.37226421340776	-4.06972890829482	0.000444116080929304	0.00801355429390594
TRINITY_DN4152_c0_g1_i2	NA	NA	NA	NA	6.3975463500589	-4.27466410274656	0.000259267348223682	0.00572018281202986
TRINITY_DN4826_c0_g1_i4	NA	NA	NA	NA	4.87058139369801	-4.02448960509771	0.000531174358033713	0.00870461439854921
TRINITY_DN8586_c0_g1_i1	NA	NA	NA	NA	3.09079056011585	11.2805943909471	2.42167217015899e-08	3.5400284556969e-06
TRINITY_DN18754_c0_g1_i1	NA	NA	NA	NA	4.67650705748296	-3.73023930529892	0.00113352614174448	0.0140114110645903
TRINITY_DN6897_c0_g1_i3	NA	NA	NA	NA	3.16797534887042	5.57653850310503	1.93196450893328e-05	0.000679125539283711
TRINITY_DN7745_c0_g1_i15	NA	NA	NA	NA	1.86642408635262	-3.47901423413108	0.00312496490758331	0.0286025032126489
TRINITY_DN8485_c0_g1_i5	NA	NA	NA	NA	1.62149828162699	-9.830218183937	6.50872611981739e-07	4.45086549203648e-05
TRINITY_DN1373_c0_g2_i1	NA	NA	NA	NA	5.56197450444387	-3.00867897243463	0.00645502560334353	0.0479798200059871
TRINITY_DN21359_c0_g1_i1	NA	NA	NA	NA	4.49056570933255	-4.02391506253329	0.000547015486293616	0.00885909241460708
TRINITY_DN7772_c0_g2_i2	NA	NA	NA	NA	3.51261964709368	-7.76149353868821	1.60696025660036e-07	1.52911364416977e-05
TRINITY_DN8487_c2_g1_i1	NA	NA	NA	NA	3.19174146254101	-5.31399348811679	2.95931076793308e-05	0.000944591394327754
TRINITY_DN8523_c1_g1_i5	NA	NA	NA	NA	4.10934120385386	-3.31858655485276	0.00323492927853307	0.0293032008692625
TRINITY_DN5147_c0_g1_i1	NA	NA	NA	NA	5.25421124702157	-3.84869069647595	0.000815430502365187	0.0112514907826354
TRINITY_DN14493_c0_g1_i1	NA	NA	NA	NA	0.306805437802073	4.04601909771386	0.0031852766288687	0.02903060295994
TRINITY_DN7951_c0_g1_i1	NA	NA	NA	NA	9.54096065446265	-3.65045844854122	0.00127888488583167	0.0152795134265068
TRINITY_DN1935_c0_g1_i2	NA	NA	NA	NA	0.973913378658189	-9.16701169120992	3.98354847285632e-06	0.000184735915730875
TRINITY_DN6778_c0_g2_i2	NA	NA	NA	NA	1.78122991929488	-3.2579846925976	0.0051735376187603	0.041596562129634
TRINITY_DN4902_c0_g1_i1	NA	NA	NA	NA	3.81136268601232	-3.72966281183266	0.00121636278777405	0.0147462058400036
TRINITY_DN8419_c0_g2_i5	NA	NA	NA	NA	4.7866088193418	-3.93510172763146	0.000670832379547819	0.00996684877590895
TRINITY_DN3846_c0_g2_i2	NA	NA	NA	NA	0.196104912534981	-4.31005008365644	0.00172664437272778	0.0188584715381903
TRINITY_DN8557_c1_g1_i4	NA	NA	NA	NA	3.62966995014247	-4.38005006684486	0.000249175624890067	0.00557893438502477
TRINITY_DN4612_c0_g1_i2	NA	NA	NA	NA	4.0764294030951	-3.4109792264854	0.00259244653958281	0.0249629709035819
TRINITY_DN4972_c0_g3_i1	NA	NA	NA	NA	2.14718758121813	-10.3623968163691	1.49051849728657e-07	1.431820459322e-05
TRINITY_DN8542_c0_g2_i1	NA	NA	NA	NA	7.99376109651078	-3.97325413177561	0.000558421223756426	0.00894050106891935
TRINITY_DN21194_c0_g1_i1	NA	NA	NA	NA	2.08011143157953	-4.75326341330544	0.000177971688465751	0.00419822310635245
TRINITY_DN7108_c0_g1_i1	NA	NA	NA	NA	5.13878940562507	-3.60626283607584	0.00151272511956833	0.0172798436223397
TRINITY_DN5260_c0_g2_i1	NA	NA	NA	NA	8.67111438786918	4.46519573453945	0.000151249664219664	0.00368943104752514
TRINITY_DN8482_c2_g4_i1	NA	NA	NA	NA	0.526362474145451	-8.70019358753734	1.39057815126568e-05	0.000516613868240933
TRINITY_DN8187_c0_g1_i2	NA	NA	NA	NA	3.15584729013616	-11.3762944407405	8.73619881118722e-09	1.74490434275327e-06
TRINITY_DN267_c0_g2_i1	NA	NA	NA	NA	2.79395264143136	-11.0131948668248	2.42021084281401e-08	3.5400284556969e-06
TRINITY_DN22408_c0_g1_i1	NA	NA	NA	NA	0.713769342703329	3.92640615701893	0.00269996027044938	0.0257159105456919
TRINITY_DN11963_c0_g1_i1	NA	NA	NA	NA	2.33099382974183	3.78672698594158	0.00149850202102598	0.0171659745997484
TRINITY_DN7748_c0_g1_i1	NA	NA	NA	NA	6.09815168806058	-3.00861536612576	0.00640250657552869	0.0477831169619461
TRINITY_DN8614_c2_g1_i9	NA	NA	NA	NA	2.78006483348896	-4.12706016989401	0.000555083746054934	0.00893996421544033
TRINITY_DN13590_c0_g1_i1	NA	NA	NA	NA	1.67764648831578	3.36244580484255	0.00465113863853645	0.0384002482451996
TRINITY_DN1902_c0_g1_i1	NA	NA	NA	NA	2.82151731789268	-3.514928686407	0.00232659508085474	0.0231317903233527
TRINITY_DN1641_c0_g1_i1	NA	NA	NA	NA	6.13774693616594	-3.48896467938225	0.0019747397336072	0.0206727683684785
TRINITY_DN8833_c0_g1_i1	NA	NA	NA	NA	1.16366632053695	4.0125965380165	0.00166581073636032	0.0183932129089199
TRINITY_DN6963_c0_g1_i1	NA	NA	NA	NA	7.77393406754021	-4.05839950765833	0.000447646096010394	0.00803033270772596
TRINITY_DN6353_c0_g1_i1	NA	NA	NA	NA	4.14000672053256	-3.01538989169593	0.00664281645212035	0.0488358368398775
TRINITY_DN3055_c0_g1_i1	NA	NA	NA	NA	1.55940343958265	-3.27182348730583	0.00534325214349581	0.0424901768425061
TRINITY_DN6754_c0_g1_i2	NA	NA	NA	NA	3.60204842507121	-3.99962193088442	0.000641802287391156	0.00974930537917304
TRINITY_DN16267_c0_g1_i1	NA	NA	NA	NA	3.20938356364125	3.42750332281062	0.00279845057434381	0.0264170067553756
TRINITY_DN7982_c0_g2_i2	NA	NA	NA	NA	3.24390260887492	-11.4645706350391	6.81675293888407e-09	1.47864900038826e-06
TRINITY_DN8335_c0_g2_i5	NA	NA	NA	NA	3.36461049383162	-11.5855449607841	4.85109792884675e-09	1.15656884938612e-06
TRINITY_DN8065_c0_g1_i1	NA	NA	NA	NA	0.735547577457007	3.95143761339491	0.00254352111142758	0.0246447893279676
TRINITY_DN8257_c0_g1_i2	NA	NA	NA	NA	0.908156713624835	-9.0989616225784	4.78706802587462e-06	0.00021701016468757
TRINITY_DN4420_c0_g1_i1	NA	NA	NA	NA	9.05212215486611	4.09266955588627	0.000406300634971977	0.00758031851608956
TRINITY_DN3925_c0_g1_i1	NA	NA	NA	NA	0.340838923167349	-8.50366425246468	2.33438515453357e-05	0.000783553273251341
TRINITY_DN3901_c0_g1_i4	NA	NA	NA	NA	5.44329236505742	-3.10331986679569	0.0051608389088527	0.0415617494274027
TRINITY_DN3034_c0_g1_i1	NA	NA	NA	NA	3.04236633561411	-4.73689979299114	0.000121303305902312	0.00305499574278069
TRINITY_DN8552_c0_g1_i7	NA	NA	NA	NA	6.14774112215491	-5.17223847360464	2.38410203260923e-05	0.000797586903877712
TRINITY_DN7896_c0_g1_i1	NA	NA	NA	NA	6.51457058746718	-4.11190006754162	0.000396441871823113	0.007512247033884
TRINITY_DN8575_c0_g1_i2	NA	NA	NA	NA	2.74279466239512	-3.11614615473394	0.00591257313026199	0.0452075249738971
TRINITY_DN8222_c4_g2_i2	NA	NA	NA	NA	2.17567432380716	-10.3911341790182	1.3759639003813e-07	1.35401559816546e-05
TRINITY_DN7933_c0_g3_i1	NA	NA	NA	NA	8.5857756335345	-4.09210545145673	0.000407329860280627	0.00758031851608956
TRINITY_DN10791_c0_g1_i1	NA	NA	NA	NA	3.97116401067385	3.891374667224	0.000826592665106222	0.0113511598592157
TRINITY_DN19024_c0_g1_i1	NA	NA	NA	NA	5.83839106382112	-3.48836725668904	0.00198976567620425	0.0208084722582003
TRINITY_DN5820_c0_g1_i3	NA	NA	NA	NA	3.89019225723632	-3.53141976233965	0.00196194918696011	0.020603019754579
TRINITY_DN8743_c0_g1_i1	NA	NA	NA	NA	1.17094778958757	9.28233313949008	5.83783476059047e-06	0.000252718112930025
TRINITY_DN8610_c0_g1_i8	NA	NA	NA	NA	3.92596156053684	-3.93162773057047	0.000728747356001828	0.0104930104833877
TRINITY_DN8519_c1_g8_i6	NA	NA	NA	NA	3.91222473538031	-12.1339748171725	1.03548514436109e-09	3.79797123949024e-07
TRINITY_DN6338_c0_g1_i2	NA	NA	NA	NA	4.06581527168921	-3.53842595521832	0.00190130829411264	0.0201444812064781
TRINITY_DN5389_c0_g1_i1	NA	NA	NA	NA	1.78451071623445	-3.52371637806945	0.00290521074347901	0.0271705221734826
TRINITY_DN3906_c0_g1_i1	NA	NA	NA	NA	3.55401488903693	-3.79718048041043	0.00106212727304818	0.0133497155633651
TRINITY_DN7845_c0_g1_i1	NA	NA	NA	NA	4.85158463170317	-3.02215338786207	0.00635937232788229	0.0475844280305525
TRINITY_DN7993_c0_g1_i3	NA	NA	NA	NA	2.81224781870345	-11.0315645603214	2.29875979578122e-08	3.53391670187432e-06
TRINITY_DN8546_c0_g1_i1	NA	NA	NA	NA	6.40828533780543	-3.80129401430698	0.000889353238785664	0.0119175131340808
TRINITY_DN7116_c1_g1_i2	NA	NA	NA	NA	4.82624210412244	-3.41678016931769	0.00245318202222697	0.024070058820226
TRINITY_DN4794_c0_g1_i1	NA	NA	NA	NA	6.09851842193399	-3.65992089533122	0.00128412398293791	0.0153150180707298
TRINITY_DN5355_c0_g1_i3	NA	NA	NA	NA	1.46163250889693	-9.66746909148609	1.01834575074321e-06	6.1690957446675e-05
TRINITY_DN3980_c0_g1_i1	NA	NA	NA	NA	2.09843109050012	-10.3131913499247	1.70911183172435e-07	1.58884391619241e-05
TRINITY_DN576_c0_g1_i1	NA	NA	NA	NA	4.95040625275239	-3.7892248179238	0.000962237532697206	0.0125226327965189
TRINITY_DN6285_c0_g1_i2	NA	NA	NA	NA	5.15342049938052	3.22019258794323	0.00395037817080256	0.0339833598463114
TRINITY_DN8560_c1_g4_i6	NA	NA	NA	NA	0.0505783386076177	-8.19146963619288	5.25028447014639e-05	0.00148964822245096
TRINITY_DN8570_c0_g1_i7	NA	NA	NA	NA	2.04400915049373	-3.95361278285277	0.00103535444624567	0.0131353991216021
TRINITY_DN6260_c0_g1_i2	NA	NA	NA	NA	0.691139343979882	-8.87313246429864	8.77710338713744e-06	0.000350614864611334
TRINITY_DN8082_c0_g1_i4	NA	NA	NA	NA	1.5649273692873	-3.77239698907777	0.0018433347297401	0.0197271042456483
TRINITY_DN13528_c0_g1_i1	NA	NA	NA	NA	1.66814857508182	3.18650532649392	0.00671595341394034	0.0491942368262231
TRINITY_DN7245_c0_g1_i3	NA	NA	NA	NA	4.23756835301461	-3.36382338409217	0.00287674605390914	0.0269580304120707
TRINITY_DN5705_c0_g1_i3	NA	NA	NA	NA	1.17397261293312	-9.37312789761834	2.27718013429031e-06	0.000117788602177022
TRINITY_DN719_c0_g2_i1	NA	NA	NA	NA	0.58335973154771	-8.76017299716514	1.18596613099268e-05	0.00045055545688353
TRINITY_DN6801_c0_g3_i1	NA	NA	NA	NA	1.54579202408917	3.60031321403622	0.00300688298758326	0.0277864638151705
